title,type,text
Yogi's Touching Concern For Mayawati Betrays Anxiety,ndtv," Sections 35 Amit Shah, chief of the Bharatiya Janata Party (BJP) has won his grudge match ably assisted by Piyush Goyal, union minister who he stationed in Lucknow against ""Bua"" and ""Bhatija"" (BSP chief, Mayawati and Akhilesh Yadav, chief of the SP) by snatching a Rajya Sabha seat to make up for the stinging defeat of the Gorakhpur and Phulpur by-polls earlier this month. With yesterday's Rajya Sabha wins across the country, the BJP will now be the single-largest party in the Upper House and hopeful of more parliamentary business being transacted. But the key takeaway from UP remains what Satish Mishra, key Mayawati aide, said post the results being announced: ""BJP proved that it is an anti-Dalit party, it prevented Bhim Rao Ambedkar from entering the Rajya Sabha by using money and muscle power. The BSP, SP and Congress alliance delivered"". So the tenuous alliance between the two regional heavyweights, which Shah and Yogi Adityanath correctly sense the danger of, remains intact. Instead of gloating over their hotly-contested victory last night, Adityanath publicity warned Mayawati about the ""treachery"" of the SP and how ""Yadav could never transfer votes to her"". Touching concern for a bitter rival, you might say, but also revelatory of the BJP's persistent migraine about the opposition alliance cutting in to UP's 80 seats and impeding the BJP's smooth return to Delhi. Last time around, the BJP managed 73 of the 80 seats in the state and Shah and Yogi are desperate for a re-run.  The public posturing after the results is the position the two rivals are going to take. Bua and Bhatija will milk ""Ambedkar's defeat at the hands of Aggarwal"" engineered by the BJP and the party's upper caste bent while underscoring that the BJP chose a Thakur, Adityanath, to head the state. In caste-obsessed UP, Yogi's supposed favouring of his caste in the administration is already becoming the stuff of legends in just a year of his government. The encounter spree he has unleashed is also upsetting the lower castes and Muslims who see it as an extra- constitutional assertion of caste hegemony. Adityanath has posted a large number of upper caste officials to let post, perhaps because of his lack of any administrative experience, and even the RSS has asked him to reset the delicate caste balance ahead of the general elections. A Shah-dictated cabinet reshuffle in UP is also on the cards to give more representation to lower castes. Yogi's warning to Mayawati was echoed by on-cue moaning from embedded analysts who claimed that Mayawati was ""upset"" that while her vote bank was transferable (in helping Akhilesh Yadav to win the Gorakhpur election, for example), he was not able to return the favour for her in the Rajya Sabha election. The BJP's social media army was trending hashtags all of last night to drive a wedge between the alliance partners. However, the reality is that the SP and Congress did manage to transfer all their second preference votes to Mayawati. She was let down by her own legislator, Anil Singh, who cross- voted, and the fact that her jailed legislator Mukhtar Ansari and SP's Hari Om Yadav could not vote. Further, Nitin Agrawal, an SP lawmaker whose father Naresh just defected to the BJP, voted for the BJP candidate. Mayawati's old enemy, don Raja Bhaiyya who she had jailed in 2003, kept his word to Yadav and voted for the SP but not the BSP. After voting, he also made a ""courtesy call"" to fellow Thakur Adityanath, reiterating the primacy of caste politics in UP.  So Shah's plans to ensure that the alliance hit the hump of defeat did not entirely work. The Congress, which has managed to hang on to a core voter base of 10 per cent in UP despite showing no electoral gains recently, has also now smoothly veered into the regional alliance. Mayawati has realised that allying with her old enemy, the SP, is the only way to take on the BJP. Yadav Junior has always been keen on the alliance and this time around even persuaded recalcitrant uncle Shiv Pal Yadav to get on board. The fractious feud in the Yadav family appears to have been buried, much to the misery of the BJP, which was assiduously fanning the flames of the rift. Two senior BJP leaders recently met Mulayam Singh and Shivpal to keep at this, but to no avail. The Congress perhaps surprised even itself with its deft management in Karnataka, Jharkhand, Bihar and UP and kept its flock together. No Congress MLA cross-voted despite many attempts at poaching, surely an indicator of the way the political wind is blowing. All three Congress candidates won in Karnataka where it got seven opposition members to cross vote for it. Shah knows that he demonstrated agile politics in snatching one extra Rajya Sabha seat in UP but it cannot be compared to the Gorakhpur debacle where the alliance showcased a strong political message. The fact that the BJP lost the parliamentary constituencies of Adityanath and his deputy, Keshav Prasad Maurya, is not lost on the UP electorate which still delights in political strongmen. The political score at half time is one all for Bua-Bhatija and the BJP. Look for things to get ugly.  © Copyright NDTV Convergence Limited 2018. All rights reserved."
,,
How Far Government Has Gone To Dodge Nirav Modi Discussion,ndtv," Sections 72 A fortnight of parliament has been washed out and the government seems unmoved. The sale of coffee, tea and buttered toast in the canteen and in Central Hall has been brisk, but MPs have had to twiddle their thumbs every day, as both Houses have been adjourned. The ""North Korean channels"" may be blaming the opposition, but it is actually a clever government and its not-so-secret ally, the AIADMK, that have masterminded the disruption, leading to repeated adjournments. The banking swindle involving Nirav Modi and his friends is one of the biggest scandals in Indian history. Naturally, the opposition wants to discuss it. In the Rajya Sabha, we sought a discussion by invoking Rule 168, which is a voting rule. This means the discussion will be followed by a vote, which will decide if the House is satisfied by the government's response or not. The government refused to have a discussion under a voting rule. In the Lok Sabha, the opposition sought a similar discussion under a non-voting rule - no vote following the discussion. Again, the government refused. It didn't want a discussion in any circumstances. In the Lok Sabha, the Speaker strangely did not admit the no-confidence motion on the grounds that the House was not in order. As per the rules, it is the Speaker's obligation to ensure the House is in order. Or that there is enough order for the Speaker to be satisfied that 50 MPs back the motion. Rule 198 is clear on this: ""Once a no-confidence motion is moved, and the Speaker is of the opinion that the motion is proper (with regard to documentation), then she must read out the motion to the House."" Note the words ""must read out"". It doesn't give the presiding officer room for discretion. It is the government's responsibility to ensure the houses of parliament run. It needs to come up with a compromise formula, offer solutions. It has done nothing of the sort, and has not opened formal or informal dialogue with the opposition. It is simply not bothered. As I see it, the government is not interested in facing parliament till the elections of 2019. It is very likely that future sessions this year will also be disrupted with government connivance. This attitude is not recent. The BJP-led government has treated parliament with disdain. In the past four years, only nine of 72 legislative bills passed have been scrutinised by a parliamentary committee. The figure for UPA II (2009-14) was 66 out of 116. In 2017, parliament worked for just 57 days. This was lower than the annual average since 2000, which is 70 days. In fact, the record for 2017 tells an interesting story. As the government finished its priority work - and got its essential legislation through - it began to ignore and scuttle parliamentary proceedings. In the Budget Session in 2017, Question Hour worked for 108 per cent of its allotted time in the Lok Sabha and 86 per cent in the Rajya Sabha. This was impressive, but not indicative. In the Monsoon Session, these numbers fell to 67 per cent and 72 per cent. In the Winter Session (first week), they plummeted to 50 per cent (Lok Sabha) and 36 per cent (Rajya Sabha). And now, in 2018, parliament doesn't do business at all. The trend-line is clear There are many other examples. After the Railway Budget was merged with the Union Budget, there has been no separate discussion on the Railway component of the Budget and on Indian Railways. When issues related to the Railways are raised as part of the Budget discussion, the minister does not even respond. The Rajya Sabha is singled out for step-motherly treatment. All sorts of bills are introduced and passed in the Lok Sabha - where the BJP has a majority and pliant MPs - as money bills. The Rajya Sabha, as is well known, has very limited ability to influence money bills. Asked about this tactic, the Finance Minister once said, ""The wisdom of the [directly] elected House cannot be questioned by the Rajya Sabha."" What he meant was: the wisdom of the BJP cannot be questioned by parliament. We have seen that logic play out over the past fortnight. © Copyright NDTV Convergence Limited 2018. All rights reserved."
,,
Dramatic Change In Perception Of BJP This Month - By Yashwant Sinha,ndtv," Sections 162 ""It never rains, it pours,"" thus goes the saying. It seems to apply aptly to the state in which the BJP and NDA find themselves today. The setback in Rajasthan where the BJP lost both the Lok Sabha seats of Alwar and Ajmer and the Vidhan Sabha seat of Mandalgarh for which by-elections were held in January as well as the loss in the two assembly by-elections held in Madhya Pradesh in February was more than made up for when the BJP swept the assembly elections in Tripura and was able to form coalition governments in Nagaland and Meghalaya. The victory in Tripura was particularly stunning because the BJP, almost non-existent so far, was able to win 35 out of the 59 seats. It appeared as if the horse of the BJP was unstoppable and it could conquer anyone anywhere. Despite some bickering, the NDA was also holding together and firmly. The by-elections for the two Lok Sabha seats in Uttar Pradesh and one in Bihar again changed the perception of the invincibility of the BJP suddenly and dramatically. After all, the Gorakhpur Lok Sabha seat had been with the BJP since 1989; it was also the seat of Yogi Adityanath who had given it up on becoming the Chief Minister of Uttar Pradesh. He had won the seat five times, last by a margin of 3,53,647 votes. The other seat, Phulpur, had been won in 2014 by Keshav Prasad Maurya by a margin of 3,08,308 in 2014. Maurya is now the Deputy Chief Minister of Uttar Pradesh.  Nobody and absolutely nobody expected the BJP to lose Gorakhpur. There was some doubt about Phulpur - but even the most ardent supporter of the opposition was not prepared to predict the loss of Gorakhpur. Araria in Bihar had been won by Lalu Yadav's Rashtriya Janata Dal in 2014 and it succeeded in retaining it in the recent by-election. This three-nil loss in the Lok Sabha by-polls suddenly changed the perception of the people about the outcome of the Lok Sabha elections due in 2019. From a position of ""no challenge to the BJP in 2019"", the talk today is whether the BJP will be able to cross the 200 mark in the next Lok Sabha elections.  This dramatic change in perception has naturally had its impact on the NDA coalition. There is no doubt that the BJP treated its NDA partners shabbily. The BJP had won a majority of its own in 2014 Lok Sabha elections, yet it did not abandon its NDA partners after the election and magnanimously gave them a share in the union government. But it never forgot, not did it allow its allies to forget, that it had a majority of its own and that they were part of the government at its mercy. During the Vajpayee prime-ministership, allies were treated with due dignity and were heard and their point of view accommodated. Meetings with allies were held regularly and the BJP leadership reached out to them both collectively and individually. The BJP had contested the 2014 Lok Sabha elections in a pre-poll coalition of 29 parties, the more important partners being the Shiv Sena, the Republican Party of India (Athvale) in Maharashtra, the Akali Dal in Punjab, the Apna Dal in UP, the Lok Janshakti Party of Ram Vilas Paswan and the Rashtriya Lok Samata Party of  Upendra Kushwaha in Bihar, the Telugu Desam Party in Andhra Pradesh. The JD(U) joined it subsequently after breaking its alliance with the RJD.  The Shiv Sena in Maharashtra has been uncomfortable with the BJP ever seen the two parties contested the assembly elections separately in 2014. They came together no doubt later to form a coalition government but the crack was always visible. In the media, the Shiv Sena plays the role of an opposition party both in Maharashtra as well as at the centre. Some of its statements are harsher than even the statements of BJP's arch opponents. But despite these differences, the two parties have held together both at the central and the state level. But for how long? The Sena has declared that it will not vote in favour of the government in case a no-confidence motion is taken up against it in the Lok Sabha. It appears that not only the Shiv Sena but all the other parties in the NDA are also unhappy with the way the BJP is treating them. The TDP with 16 MPs first withdrew its ministers from the government and then not only quit the NDA but has also now moved a motion of no-confidence against the government. The Akali Dal in Punjab has repeatedly expressed its unhappiness. Jitan Ram Manjhi, who joined the NDA has moved to the UPA. The 3-MP party of Upendra Kushwaha is flirting with the RJD in Bihar. Even Ram Vilas Paswan, whom Lalu Prasad Yadav once described as the best ""weather scientist"" of Indian politics (he knows which way the wind is blowing), has started to sermonize to the BJP. Om Prakash Rajbhar of the Suheldev Bharatiya Samaj party, who is also a minister in the UP government, threatened not to vote for the BJP candidate in the Rajya Sabha election. Many others are also fidgety.  Why is this happening? Why is the NDA unraveling? The reason is not far to seek. They all have sensed the mood of the people, which has decisively turned against the BJP. Instead of being an asset, the BJP may have become a liability of them. Nitish Kumar is the newest recruit to the NDA but his candidate suffered a crushing defeat at the hands of the RJD in the recently held assembly by-poll in Jehanabad in Bihar. The unraveling in the NDA is another sign of the changing times. There is no doubt that the BJP will have some allies in the next Lok Sabha elections but the shape and size of that NDA is likely to be vastly different from its present shape. © Copyright NDTV Convergence Limited 2018. All rights reserved."
,,
"In Karti Chidambaram Case, Indrani Mukerjea Brings Up Former Finance Minister P Chidambaram",ndtv," Sections | Reported by , Edited by | 430 Indrani Mukerjea, who once owned the television company at the heart of the CBI case against Karti Chidambaram, has told the Enforcement Directorate that she and Peter Mukerjea had met former Union Minister P Chidambaram to seek government approval to foreign investment proposals worth around Rs. 300 crore in the company INX Media. Ms Mukerjea's statement, also made separately to the CBI and recorded before a magistrate, has linked the former Union Finance Minister to the CBI case filed against Karti Chidambaram, 46. Karti Chidambaram, who was arrested on Wednesday morning, is accused of receiving kickbacks in 2007 to clear the foreign investment, using the influence of his father, who was then the Union finance minister. At the time, the company was owned by Peter and Indrani Mukerjea. The couple has been in jail on charges of murdering her daughter Sheena Bora since 2015. NDTV has also accessed invoices that the investigating agencies said are proof of the payments made to Karti Chidambaram. Investigators said they got the invoices after they arrested Karti Chidambaram's chartered accountant two weeks ago. The former Union Minister and his son have denied the allegations, calling it a case of ""political vendetta"" and pointing that it was Mr Chidambaram, who as Finance Minister in 2013, had first ordered a probe by the Serious Frauds Office into allegations against the INX Group. Investigators told NDTV that Peter and Indrani Mukerjea had given statements to the Enforcement Directorate detailing their interactions with the former Union Minister and his son. Ms Mukerjea later, according to an official note, also ""confirmed payment of 7,00,000 dollars"" in her statement recorded before a magistrate. In their statements, Indrani Mukerjea and Peter Mukerjea say they had met P Chidambaram in his office in the North Block. They allege he had asked them to help the business of Karti Chidambaram and to ""make foreign remittances"" for this purpose. Subsequently, they met Karti Chidambaram at Delhi's Hyatt hotel, who allegedly demanded a payment of 1 million dollars. ""It was further admitted that Karti Chidambaram suggested the names of Chess Management and Advantage Strategic as alternatives to make payments,"" a document accessed by NDTV read. The CBI had filed a case against Karti Chidambaram last year, in which he has been accused of accepting bribes to the tune of 10 lakh. In court on Wednesday, Karti Chidambaram's lawyer, Congress lawmaker Abhishek Manu Singhvi, said he was being targeted because he was the senior Congress leader's son. Regarding the bribe allegation, Mr Singhvi said Karti Chidambaram was not a director or a shareholder of Advantage Strategic company, one of the companies through which the Mukerjeas had allegedly paid the bribe. © Copyright NDTV Convergence Limited 2018. All rights reserved."
,,
Modi Government's Latest Move To Further North-South Divide - By Mihir Swarup Sharma,ndtv," Sections 4.6K Over the past week, I took one flight in to Bengaluru and one flight out. The flight in was from Heathrow, British Airways non-stop from London to Karnataka's capital. It had announcements in Kannada, besides English. The flight out was to Goa, on IndiGo. It had announcements in Hindi, besides English. If you think there is nothing odd and infuriating about this, then you must be from the Hindi belt. The young man next to me on the IndiGo flight, travelling from a Kannada-speaking state to a Konkani - and Portuguese-speaking state, had no idea what the announcements were saying. He didn't turn off his phone, for example, because he wasn't told he should. To top it all, the member of the cabin crew who came over to tell him to do so told him in Hindi (and rather brusquely). This systematic corporate idiocy would have been comic if not for the fact that the nice young man was embarrassed, upset and, I think, angered in consequence. To be from a non-Hindi state in today's India is to deal with a hundred little humiliations. Tweet from Bengaluru, as I did last week, and your location attached to the tweet will come up not in English or Kannada but in Hindi. That is Twitter India's demented conception of friendly and sensitive language policy, apparently. (A request for clarification on whether Twitter India would change this insane policy is still unheeded as I write this. Perhaps because I asked on Twitter, and who really feels like checking Twitter these days, not even Twitter itself.) That is the broader cultural and social context in which we must situate what appears to be a very technocratic dispute that has recently cropped up involving the southern states of the Union. MK Stalin, the leader of Tamil Nadu's opposition, has written a letter questioning the terms of reference of the Fifteenth Finance Commission - an issue that may seem unimportant but in fact is pivotal for India's future as a united and harmonious country. Stalin joins other state leaders - including Karnataka Chief Minister Siddaramaiah, and Pawan Kalyan, the film star-turned-politician in Andhra Pradesh - in drawing attention to this apparently unimportant disagreement. What, you ask, could be at stake here? How could it be political enough to draw in three state leaders, and momentous enough to affect our destiny as a country? Well, Finance Commissions are a vitally important feature of our constitutional set-up. Every five years, the commission decides how tax revenue will be divided between various states (this is, of course, an even more important formula in the post-GST era). The more the commission's formula favours a particular state or set of states, the more money the state government gets from the national kitty to spend. One of the criteria used in this division is the state's share of the national population. This is natural, and as it should be. But the population shares used for this calculation have traditionally been frozen at the level determined by the 1971 census. The next finance commission, however, has been told by the Modi government to use the population shares of the 2011 census. And that's where the controversy comes in. Because in the decades between the 1971 and 2011 censuses, the share of the south (and of several other states) in India's population has declined. In other words, the Hindi heartland will, thanks to its abysmal failure to undertake family planning, get a larger share of taxes, thanks entirely to this one decision by the Modi government. It should thus be clear why this decision has the possibility of blowing up into becoming a major issue. Nor is it irrelevant that this decision has been taken by a government of the Bharatiya Janata Party, which is almost entirely a party of the North and West - and, even more importantly, is seen as such in most of the rest of the country. North-South relations in India have been kept from boiling over for decades mainly thanks to careful compromises which are rarely talked about politically. One such is the decision to freeze the number of Lok Sabha seats given to each state for decades. This decision, taken in 2002, postpones redistributing constituencies across states till the 2030s. As a consequence, the southern states have more seats now than their population share would really suggest they should have. This careful compromise was a product of the coalition era, in which neither the Congress, then a truly pan-India party, nor the Vajpayee-era BJP and the various regional parties that depended on each other for power in New Delhi, felt it was useful or wise to politicise the consequences of divergent population growth. Today's politics is different. The BJP is now dominant in Hindi-speaking India; it seeks to expand into the regions dominated by its erstwhile partners. The incentives of all political players have thus changed. The BJP is happy to increase the domination of its political heartland. And the regional players will be happy to corner the BJP by pointing out its Hindi-Hindu-Hindustan character. Political bargaining is not always about fairness. But is there a question of fairness here as well? There are two competing arguments. Here is the first: we are all Indians, we should not be valued differently. A vote in UP should count for as much as a vote in Tamil Nadu. A poor person in Bihar is as deserving of government support as a poor person in Andhra Pradesh; her government should not be given less money for her welfare. That would be the consequence of ignoring the changes in population shares since 1971. Such injustice would tear the country apart. Here is the second: states and societies that have struggled and succeeded should be rewarded. As late as the 1950s, Kerala was a basket case. As late as the early 1990s, many of Andhra Pradesh's development indicators looked like Uttar Pradesh's. These states and their governments have worked hard to turn themselves around. Most importantly, they - along with others, like West Bengal - have invested in women's empowerment, and as a result they have declining total fertility. In other words, empowered women, like everywhere else in the world, are having fewer babies in these states. States like UP and Bihar have not done the hard work needed to improve development indicators, including empowering their women; thus they have a still-exploding population, even as the South and East see their populations decline. Rewarding states for failing is fundamentally unfair to those who have made sacrifices in the past. Such injustice would tear the country apart. The fundamental social and economic disconnect between the North/West and South/East will continue to grow. Soon, it will be expressed in moral terms, and take on greater political weight. When combined with the easy Hindi supremacism that comes so easily to companies, politicians, and intellectuals from the North, it will become explosive. There are few easy solutions to this; but whatever solution exists will emerge from reasonable discussion and compromise. Nobody in the North should dismiss , or as irrelevant, or stupid, or separatist, or as ""petty politics"". The danger lies in thinking that the unity of the Republic of India is not something that has to constantly be fought for. © Copyright NDTV Convergence Limited 2018. All rights reserved."
,,
BJP Puts The Squeeze On Nitish Kumar; The Pressure's Showing,ndtv," Sections 422 Nitish Kumar, the man once seen as a potential Third Front's Prime Minister remains a Chief Minister - and is at a historic low in his career. As the country heads towards the 2019 general election, the BJP is not inclined to give him too many seats in Bihar, arguing that he is not a vote-catcher anymore. Some of Bihar's BJP figures are suggesting that the number of seats given to Nitish's JD(U) should not cross into double digits (the state has 40 parliamentary seats). Nothing is of course certain, but the hard bargaining has already begun. That is why, after his defeat in the recent by-elections in Bihar, Nitish suddenly suggested that he never wanted to contest against Lalu Yadav's RJD in Jehanabad (assembly by-election), but did so only . Nitish could have refused (he is the Chief Minister after all) and presumably the BJP did not hold a gun to his head. In fact, well-placed sources say the JD(U) campaigned vigorously and hoped to defeat the RJD candidate as they presumed a combined vote-share with the BJP's would be adequate for the job. Instead, the RJD won Jehanabad by 35,000 votes in spite of chief Lalu Yadav being in jail. After the by-election results (where two of the three seats in Bihar were won by the RJD and one by the BJP), Nitish's conscience has suddenly resurfaced and he is also (yes, the same ones with whose support he now runs a government in Bihar). It's all rather sad for the man who had such a good governance record at one time and a promising career ahead. He is currently, in the words of a Bihar BJP MP, "" (belongs neither here nor there)."" The reason Nitish has begun to speak out is partly to give himself an alibi for the by-election defeat and partly because he is stuck in an alliance where the BJP now believes it is more powerful than the JD(U). The old seat-sharing understanding between the two parties that remained intact till the 2009 general election worked on the formula of the JD(U) contesting 25 seats and the BJP 15 (In 2004, it was 26 JD(U) and 14 BJP).  The script changed in 2014 as Nitish did not fight as part of the NDA having ended the alliance over it being led by Narendra Modi, whom he then viewed as an unacceptable and divisive figure. The JD(U) won just two Lok Sabha seats, the BJP with its allies (including Ram Vilas Paswan's LJP) won 31 seats, while RJD-Congress got seven. Subsequently, Nitish retrieved ground by fighting the 2015 assembly election with the RJD that always had a larger vote-share than the JD(U); Lalu's was also the party he had traditionally been in opposition to. The RJD-JD(U) sought a mandate against the BJP and won, but by late 2017, Nitish ditched the RJD to again form the government with the BJP. So many ideological contortions in the span of a few years have taken their toll and the balance that he maintained quite successfully for a decade is now gone. Nitish is clearly floundering: the recent by-elections were the first test of his standing on the ground after his political adventures (and misadventures) and he has come a cropper. The signs from the ground are ominous for him. In spite of always being an ally of the BJP, Nitish Kumar had till the 2010 assembly elections managed the feat of getting one-third of the minority vote in the state along with his carefully-crafted constituency among EBCs (Extremely Backward Castes) and a section of the Dalits. As his own Kurmi caste is not numerically strong, it's always been important for him to stich up rainbow social coalitions. That is now unravelling. The minorities this time have left him en bloc while the other social groups are also abandoning him. In Jehanabad, for instance, Dalits voted overwhelmingly for the RJD, partly because Jitan Ram Manjhi, a one-time member of the NDA, crossed over to the RJD. If the BJP continues to push Nitish, where can he go? If Lalu and Nitish could get together in 2015, it could happen again but seems unlikely after all the vitriol in the public space following Lalu going to jail and the emergence of his son Tejashwi as the main RJD campaigner. Nitish's best bet still remains in staying in the NDA but pointing out to the BJP that their voter blocs tend to be overwhelmingly upper caste. He does bring the facade of social justice and ""secularism"" to the alliance. This mattered in a state where Hindu-Muslim rifts, manufactured or real, have not been mined as successfully as in neighbouring Uttar Pradesh.  Not that BJP leaders have not tried: a rash of communally-charged incidents and statements in the course of the by-elections and after the result are in the public domain. Which is also why Nitish is currently posturing on communalism. All he has to do is begin prosecuting the son of a prominent BJP leader, accused of inciting communal violence, and, for a change, put his money where his mouth is. If Nitish is to be believed any longer, he has to give people reason to trust him. In going against the popular mandate of 2015 and abandoning Lalu for the BJP, he breached the trust of the people of Bihar, whatever his reasons may have been. Nitish's stated reason for ditching the RJD was ""corruption"" while he had earlier walked out of the NDA because of ""communalism"". He is indeed between a rock and a hard place of his own making, and the ground beneath his feet is shrinking. © Copyright NDTV Convergence Limited 2018. All rights reserved."
,,
Saudi Arabia's Brash Prince Mohammed Bin Salman Takes His Show On The Road,ndtv," Sections | 12 Saudi Crown Prince Mohammad bin Salman arrived in Washington Monday for his first visit to the U.S. as presumptive heir to the throne. The trip comes at a crucial time in U.S.-Saudi relations, and a potential turning point in American policy toward the Middle East in general. But it is also telling that the visit won't be confined to Washington: ""MBS,"" as the prince is known, will also be visiting Boston, New York, Seattle, San Francisco, Los Angeles and Houston. The time-span and breadth of travel is a strong indication of how much is at stake for the brash 32-year-old national leader, and how central Saudi Arabia's political and economic relationship with the U.S. is to his national, and personal, strategy. The list of policy imperatives is extensive, but MBS also knows that, first and foremost, he needs to polish his image in the U.S. He's been widely criticized as not merely brash and ambitious but impulsive and reckless by many American commentators. His personal efforts to counter this narrative began with a wide-ranging interview, aired on the eve of his arrival, with CBS's ""60 Minutes."" When discussing his reforms on women's rights, such as allowing driving, and promising new ""regulations ensuring equal pay for men and women,"" he bluntly admits that, despite his efforts, ""Saudi women still have not received their full rights."" Such outreach was important because the detention of some 100 prominent Saudi citizens at the Riyadh Ritz-Carlton last year, ostensibly part of a corruption crackdown, was widely perceived as repressive and arbitrary. In addition, MBS, who also serves as defense minister, has been widely criticized for the humanitarian crisis in Yemen, where Saudi Arabia is leading an intervention against Iranian-backed Houthi rebels. In other words, the young prince has had some bad press, and he wants send a new message: that he is taking bold and decisive action because Saudi Arabia has no choice but to change quickly and radically -- and that this requires determined, no-nonsense leadership. But he also wants to appear thoughtful, realistic and progressive. MBS' most important meeting, of course, is Tuesday with President Donald Trump at the White House. But he's also due to spend time with many Cabinet secretaries and other administration honchos. If he's smart, he'll pay due attention to Congress, and to Democrats who may again hold crucial leadership positions following the November midterms. His Washington agenda will certainly include pushing forward a wide range of high-tech weapons purchases, most notably a $15 billion contract for the Terminal High Altitude Area Defense antimissile system. Given a series of missile attacks on Saudi cities launched from Yemen by the Houthis, many of which were said to have been intercepted by American-supplied defense systems, Saudi interest in this technology is stronger than ever. Both Saudi Arabia and the Trump administration insist that those missiles were provided to the Houthis by Iran, and coordinating policies toward Tehran will be high on the agenda. Beyond expanded American support for, and fending off criticism of, the war in Yemen, the Saudi and American teams will be hoping to forge common strategies on other regional hotspots where Iran is active, including Iraq and Syria. Washington and Riyadh have recently intensified pressure against Iran's client in Lebanon, Hezbollah, through sanctions and other means. But while they may share the broad goal of containing, and even rolling back, the expansion of Iran's influence in the Arab world, it's unclear how closely Riyadh and Washington are working together to achieve this. Indeed, one of MBS's most important goals must be to ascertain what, exactly, the Trump administration hopes to achieve in regional battlegrounds like Syria and how, precisely, Washington intends to accomplish it. Trump and his aides will almost certainly press MBS for a quick resolution of the Saudi-led boycott of Qatar, which Washington has come to regard as an unnecessary headache. Trump has made it clear he won't go to a summit with Gulf Arab leaders until they resolve their differences. But MBS may be happy to stick to this week's bilateral meetings for now, unless the American side can guarantee significant Qatari concessions to Saudi demands over ending support for Arab extremists and opposition groups, and curbing ties to Iran. A trickier question involves Saudi Arabia's nascent nuclear energy program. The country wants to build 16 reactors in the next couple of decades so its oil reserves can be largely devoted to export. Washington is asking Riyadh to agree to a ""123"" formula, whereby nonnuclear powers agreed to forgo uranium enrichment, plutonium reprocessing, and selling U.S. technology to others. But since Saudi Arabia will be largely mining its own uranium and has other potential suppliers -- and given that Iran still has the right to enrich even under the nuclear agreement -- Riyadh simply won't accept such terms. Reaching a compromise could help U.S. companies, including Westinghouse's bankruptcy issue, and bring the project under greater American supervision and away from any stealthy weapons component. It's a conundrum tailor-made for the art of the deal, if such a thing actually exists. The prince's social and economic reform program, much of which is included in his ""Vision 2030"" agenda, seeks to modernize Saudi Arabia in a generation. Shifting from an oil-based economy to a diverse one is one of his most ambitious projects, and it involves vastly increasing his country's infrastructure, technological and, especially, human capacity (including Saudi women). The partnership with U.S. is central to all three pillars, which is why MBS will spend so much time in so many cities in the coming days. In Seattle, MBS will be hosted by Bill Gates in a meeting that, along with San Francisco, Silicon Valley and Boston, will focus on technology. In Houston he will confer with energy industry honchos, and in New York City with financial industry and investment bigwigs. Perhaps his most intriguing stop is Los Angeles, the home of the entertainment industry. MBS is determined to introduce an element of public fun, heretofore banished to private spaces and in many cases forbidden outright in Saudi society. He just lifted a 35-year ban on cinemas, and unheard of mixed-gender public entertainments like concerts are cropping up around the country. He's the first Saudi ruler with a lot to discuss with Hollywood. The asks will flow in both directions. MBS is sure to be pressed on listing a proposed multibillion-dollar initial public offering for the state-own Saudi Aramco oil company on the New York Stock Exchange, rather than in London or another alternative. And Saudi Arabia has been urged by Washington to foot the bill for U.S. policies in Iraq and Syria that, among other things, counter Iran's influence. Few foreign leaders are this expansive in their U.S. outreach, because MBS has a focus not only on the diplomatic and military ties but also on investments, technology and even culture. It's potentially the beginning of a much closer era in U.S.-Saudi relations, but MBS has to persuade his hosts that his plan to transform his society rapidly can succeed. Hussein Ibish is a senior resident scholar at the Arab Gulf States Institute in Washington © Copyright NDTV Convergence Limited 2018. All rights reserved."
,,
